segment_id,total_feminicide,total_homicide,total_felony_murder,total_bodily_harm,total_theft_cellphone,total_armed_robbery_cellphone,total_theft_auto,total_armed_robbery_auto
181709,0.0,0.0,0.0,0.0,5.0,5.0,10.0,25.0
181710,0.0,0.0,0.0,0.0,10.0,20.0,5.0,10.0
181712,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
181713,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
181714,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
181715,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
181716,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
181717,0.0,0.0,0.0,0.0,15.0,5.0,5.0,5.0
181718,0.0,0.0,0.0,0.0,35.0,50.0,30.0,10.0
181719,0.0,0.0,0.0,0.0,5.0,30.0,5.0,35.0
181720,0.0,0.0,0.0,0.0,0.0,20.0,15.0,15.0
181721,0.0,0.0,0.0,0.0,10.0,15.0,20.0,5.0
181722,0.0,0.0,0.0,0.0,15.0,20.0,5.0,15.0
181723,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
181724,0.0,0.0,0.0,0.0,30.0,35.0,20.0,30.0
181725,0.0,5.0,0.0,0.0,10.0,60.0,0.0,35.0
181726,0.0,5.0,0.0,0.0,45.0,135.0,55.0,165.0
181745,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
181747,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
181748,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0
181749,0.0,0.0,0.0,0.0,10.0,30.0,0.0,5.0
181750,0.0,5.0,0.0,0.0,5.0,30.0,0.0,15.0
181751,0.0,0.0,0.0,0.0,15.0,55.0,20.0,55.0
181752,0.0,0.0,0.0,0.0,10.0,90.0,0.0,65.0
181753,0.0,0.0,0.0,0.0,20.0,45.0,5.0,25.0
181754,0.0,0.0,0.0,0.0,5.0,0.0,10.0,10.0
181755,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
181756,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
183316,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
183317,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0
183318,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
183319,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
183320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
183321,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
183322,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
183326,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
183329,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
183330,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
183332,0.0,0.0,0.0,0.0,5.0,35.0,15.0,55.0
183336,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
183337,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
183338,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
183340,0.0,0.0,0.0,0.0,30.0,245.0,0.0,150.0
183341,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
183342,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
183343,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
183344,0.0,0.0,0.0,0.0,5.0,30.0,0.0,20.0
183346,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
183348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
183349,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
183350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
183353,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
183354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
183360,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
187977,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
188599,0.0,0.0,0.0,0.0,5.0,0.0,20.0,10.0
188600,0.0,0.0,0.0,0.0,0.0,10.0,10.0,30.0
188601,0.0,0.0,0.0,0.0,10.0,25.0,0.0,20.0
188695,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0
194828,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
194834,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0
194863,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
194864,0.0,10.0,0.0,0.0,0.0,25.0,10.0,25.0
194865,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0
194867,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
194890,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
194891,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
194892,0.0,0.0,0.0,0.0,5.0,30.0,10.0,35.0
194893,0.0,0.0,0.0,0.0,5.0,30.0,5.0,30.0
194894,0.0,0.0,0.0,0.0,5.0,10.0,0.0,15.0
194895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
194896,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
194897,0.0,10.0,0.0,0.0,0.0,35.0,0.0,30.0
194898,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
194899,0.0,0.0,0.0,0.0,5.0,10.0,5.0,10.0
194900,0.0,0.0,0.0,0.0,0.0,105.0,0.0,65.0
194901,0.0,0.0,0.0,0.0,0.0,30.0,10.0,20.0
194902,0.0,0.0,0.0,0.0,10.0,45.0,0.0,50.0
194903,0.0,0.0,0.0,0.0,0.0,25.0,15.0,5.0
194904,0.0,0.0,0.0,0.0,5.0,20.0,0.0,20.0
194905,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
194906,0.0,0.0,0.0,0.0,0.0,20.0,5.0,20.0
194907,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
194908,0.0,0.0,0.0,0.0,0.0,25.0,0.0,15.0
194909,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
194910,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
194911,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
194912,0.0,0.0,0.0,0.0,5.0,95.0,5.0,85.0
194913,0.0,0.0,0.0,0.0,5.0,25.0,5.0,20.0
194914,0.0,0.0,0.0,0.0,0.0,55.0,10.0,35.0
194915,0.0,0.0,0.0,0.0,5.0,15.0,5.0,10.0
194916,0.0,5.0,0.0,0.0,85.0,455.0,50.0,540.0
194917,0.0,5.0,0.0,0.0,45.0,415.0,55.0,460.0
194918,0.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0
194919,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
194920,0.0,0.0,0.0,0.0,0.0,45.0,5.0,40.0
194921,0.0,0.0,0.0,0.0,5.0,45.0,0.0,45.0
194922,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
194923,0.0,0.0,0.0,0.0,10.0,50.0,0.0,40.0
194924,0.0,0.0,0.0,0.0,0.0,25.0,0.0,15.0
194926,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0
194927,0.0,0.0,0.0,0.0,5.0,25.0,0.0,15.0
194928,0.0,0.0,0.0,0.0,5.0,45.0,0.0,65.0
194929,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
194930,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
196471,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
196472,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0
196473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
196474,0.0,0.0,0.0,0.0,25.0,60.0,15.0,115.0
196476,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
199679,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
199683,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
199684,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
200037,0.0,0.0,0.0,0.0,5.0,5.0,5.0,20.0
200044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
200047,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
200048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
200049,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
200168,0.0,0.0,0.0,0.0,0.0,5.0,10.0,10.0
200198,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
200200,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0
200742,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
200743,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
200748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
200749,0.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0
200750,0.0,0.0,0.0,0.0,10.0,115.0,25.0,85.0
200751,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
200752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
200753,0.0,0.0,0.0,0.0,5.0,30.0,5.0,45.0
200754,0.0,0.0,5.0,0.0,25.0,235.0,15.0,175.0
200760,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
200764,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
200765,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
200930,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
200933,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
201083,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
201084,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
201086,0.0,0.0,0.0,0.0,0.0,40.0,5.0,15.0
201092,0.0,0.0,0.0,0.0,0.0,15.0,5.0,25.0
201094,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
201096,0.0,0.0,0.0,0.0,5.0,10.0,5.0,25.0
201360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
202000,0.0,0.0,0.0,0.0,0.0,25.0,15.0,30.0
202088,0.0,5.0,0.0,0.0,15.0,70.0,5.0,115.0
202089,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
202090,0.0,0.0,0.0,0.0,5.0,5.0,10.0,15.0
207065,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
212120,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
212122,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
212124,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
212371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
212373,0.0,0.0,0.0,0.0,5.0,15.0,0.0,20.0
212384,0.0,10.0,0.0,0.0,60.0,180.0,30.0,180.0
212385,0.0,0.0,0.0,0.0,0.0,25.0,10.0,20.0
212386,0.0,5.0,0.0,0.0,20.0,25.0,15.0,75.0
212387,0.0,5.0,0.0,0.0,0.0,85.0,20.0,95.0
212388,0.0,0.0,0.0,0.0,25.0,60.0,30.0,60.0
212389,0.0,0.0,0.0,0.0,25.0,65.0,10.0,70.0
212390,0.0,0.0,0.0,0.0,10.0,25.0,5.0,35.0
212817,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
212891,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0
212927,0.0,0.0,0.0,0.0,0.0,45.0,5.0,45.0
212928,0.0,0.0,0.0,0.0,5.0,20.0,0.0,20.0
212929,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
212931,0.0,0.0,0.0,0.0,0.0,25.0,0.0,30.0
212934,0.0,0.0,0.0,0.0,5.0,25.0,0.0,25.0
212935,0.0,0.0,0.0,0.0,0.0,40.0,0.0,50.0
212936,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
212937,0.0,0.0,0.0,0.0,10.0,10.0,5.0,10.0
212938,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
212939,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
212940,0.0,0.0,0.0,0.0,0.0,40.0,5.0,30.0
212941,0.0,0.0,0.0,0.0,5.0,10.0,10.0,15.0
212942,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
212955,0.0,0.0,0.0,0.0,0.0,50.0,5.0,60.0
212956,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0
212957,0.0,0.0,0.0,0.0,0.0,45.0,5.0,40.0
212958,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
212959,5.0,5.0,0.0,0.0,55.0,370.0,40.0,265.0
212961,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0
212984,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
212985,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
212987,0.0,15.0,0.0,0.0,0.0,15.0,5.0,0.0
213003,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0
213004,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15.0
213005,0.0,0.0,0.0,0.0,0.0,65.0,10.0,75.0
213006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
213013,0.0,0.0,0.0,0.0,0.0,35.0,10.0,65.0
213014,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
213016,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0
213017,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
213201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
213642,0.0,0.0,0.0,0.0,5.0,10.0,0.0,10.0
214056,0.0,0.0,0.0,0.0,5.0,10.0,0.0,45.0
214191,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
214194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
214224,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
214377,0.0,0.0,0.0,0.0,90.0,180.0,30.0,245.0
214378,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
214758,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
214765,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
214796,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
215320,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
215321,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
215339,0.0,5.0,0.0,0.0,0.0,5.0,0.0,10.0
215553,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
215556,0.0,5.0,0.0,0.0,10.0,15.0,0.0,40.0
215557,0.0,0.0,0.0,0.0,0.0,5.0,5.0,10.0
215558,0.0,0.0,0.0,0.0,10.0,45.0,0.0,50.0
215559,0.0,0.0,0.0,0.0,0.0,55.0,5.0,50.0
215560,0.0,0.0,0.0,0.0,5.0,15.0,5.0,30.0
215561,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
215562,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0
215563,0.0,0.0,0.0,0.0,0.0,20.0,5.0,25.0
216462,0.0,0.0,0.0,0.0,5.0,20.0,0.0,15.0
216463,0.0,0.0,0.0,0.0,10.0,25.0,10.0,20.0
216464,0.0,0.0,0.0,0.0,5.0,55.0,0.0,45.0
216465,0.0,0.0,0.0,0.0,0.0,45.0,10.0,35.0
216466,0.0,0.0,0.0,0.0,0.0,45.0,0.0,35.0
216467,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0
216468,0.0,0.0,0.0,0.0,10.0,35.0,10.0,25.0
216470,0.0,0.0,0.0,0.0,5.0,50.0,20.0,50.0
2191,0.0,0.0,0.0,0.0,0.0,25.0,5.0,20.0
2192,0.0,5.0,0.0,0.0,35.0,135.0,10.0,175.0
2193,0.0,5.0,0.0,0.0,20.0,100.0,50.0,80.0
2194,0.0,0.0,0.0,0.0,20.0,80.0,5.0,40.0
220519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
220584,0.0,5.0,0.0,0.0,0.0,80.0,10.0,160.0
220645,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
220646,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
220647,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0
221456,0.0,0.0,0.0,0.0,5.0,25.0,0.0,20.0
221457,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0
221458,0.0,0.0,0.0,0.0,0.0,15.0,0.0,25.0
221462,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
221463,0.0,10.0,0.0,0.0,0.0,25.0,0.0,5.0
221729,0.0,0.0,0.0,0.0,5.0,35.0,5.0,25.0
226950,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
67083,0.0,0.0,0.0,0.0,0.0,25.0,25.0,45.0
67084,0.0,0.0,0.0,0.0,5.0,35.0,5.0,35.0
67085,0.0,0.0,0.0,0.0,0.0,15.0,5.0,35.0
67086,0.0,0.0,0.0,0.0,5.0,15.0,25.0,10.0
67087,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0
67088,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0
67089,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0
67090,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0
67091,0.0,0.0,0.0,0.0,0.0,10.0,5.0,20.0
67092,0.0,0.0,0.0,0.0,15.0,10.0,0.0,10.0
67093,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0
67094,0.0,0.0,0.0,0.0,0.0,10.0,10.0,15.0
67095,0.0,0.0,0.0,0.0,0.0,25.0,25.0,35.0
67096,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0
67097,0.0,5.0,0.0,0.0,0.0,15.0,15.0,25.0
67098,0.0,5.0,0.0,0.0,5.0,10.0,5.0,10.0
67099,0.0,0.0,0.0,0.0,0.0,20.0,10.0,15.0
67100,0.0,5.0,0.0,0.0,0.0,40.0,5.0,35.0
67101,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15.0
67102,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
67104,0.0,0.0,0.0,0.0,10.0,30.0,0.0,30.0
67105,0.0,0.0,0.0,0.0,10.0,30.0,10.0,45.0
67106,0.0,0.0,0.0,0.0,0.0,15.0,15.0,25.0
67107,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
67114,0.0,0.0,0.0,0.0,0.0,20.0,5.0,25.0
67115,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0
67116,0.0,0.0,0.0,0.0,0.0,20.0,5.0,5.0
67128,0.0,0.0,0.0,0.0,10.0,10.0,15.0,15.0
67129,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0
67130,0.0,0.0,0.0,0.0,0.0,50.0,5.0,50.0
67131,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0
67132,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
67133,0.0,0.0,0.0,0.0,0.0,40.0,15.0,40.0
67134,0.0,0.0,0.0,0.0,5.0,15.0,5.0,40.0
67135,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0
67136,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
67137,0.0,0.0,0.0,0.0,0.0,25.0,5.0,50.0
67138,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
67139,0.0,0.0,0.0,0.0,0.0,30.0,5.0,25.0
67140,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
67141,0.0,0.0,0.0,0.0,5.0,10.0,0.0,15.0
67142,0.0,0.0,0.0,0.0,0.0,5.0,15.0,20.0
67143,0.0,0.0,0.0,0.0,0.0,25.0,5.0,20.0
67144,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
67145,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0
67146,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0
67147,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67148,0.0,0.0,0.0,0.0,15.0,25.0,10.0,35.0
67149,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
67150,0.0,0.0,0.0,0.0,0.0,10.0,5.0,15.0
67151,0.0,0.0,0.0,0.0,0.0,20.0,5.0,30.0
67152,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
67158,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
67159,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0
67160,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0
67161,0.0,0.0,0.0,0.0,0.0,25.0,5.0,25.0
67162,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
67163,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
67164,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67165,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
67167,0.0,0.0,0.0,0.0,5.0,35.0,15.0,15.0
67168,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
67169,0.0,0.0,0.0,0.0,5.0,15.0,5.0,10.0
67170,0.0,0.0,0.0,0.0,10.0,30.0,5.0,25.0
67171,0.0,0.0,0.0,0.0,0.0,30.0,5.0,15.0
67172,0.0,0.0,0.0,0.0,5.0,5.0,5.0,15.0
67174,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67175,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
67177,0.0,5.0,0.0,0.0,0.0,20.0,0.0,15.0
67178,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
67179,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
67185,0.0,0.0,0.0,0.0,10.0,20.0,20.0,30.0
67186,0.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0
67187,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0
69297,0.0,0.0,0.0,0.0,10.0,60.0,15.0,40.0
69307,0.0,10.0,0.0,0.0,0.0,30.0,0.0,35.0
69308,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0
69689,0.0,10.0,10.0,0.0,10.0,30.0,0.0,40.0
69700,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
69702,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
69703,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
69704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69705,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69706,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0
69708,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0
69709,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
69710,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
69711,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0
69714,0.0,0.0,0.0,0.0,10.0,20.0,5.0,10.0
69715,0.0,0.0,5.0,0.0,0.0,10.0,0.0,15.0
69717,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0
69719,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69720,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0
69721,0.0,0.0,0.0,0.0,0.0,30.0,15.0,25.0
69722,0.0,0.0,0.0,0.0,5.0,15.0,10.0,5.0
69723,0.0,0.0,0.0,0.0,5.0,15.0,0.0,20.0
69724,0.0,0.0,0.0,0.0,5.0,25.0,5.0,20.0
69726,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
69727,0.0,0.0,0.0,0.0,0.0,30.0,5.0,10.0
69728,0.0,0.0,0.0,0.0,0.0,15.0,5.0,20.0
69729,0.0,0.0,0.0,0.0,5.0,5.0,10.0,15.0
69730,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0
69731,0.0,0.0,0.0,0.0,0.0,35.0,10.0,40.0
69732,0.0,0.0,0.0,0.0,0.0,15.0,15.0,25.0
69733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
69735,0.0,0.0,0.0,0.0,5.0,25.0,10.0,5.0
69737,0.0,0.0,0.0,0.0,10.0,25.0,5.0,15.0
69738,0.0,0.0,0.0,0.0,5.0,20.0,5.0,10.0
69739,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69740,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
69743,0.0,0.0,0.0,0.0,10.0,10.0,10.0,30.0
69744,0.0,0.0,0.0,0.0,0.0,35.0,25.0,25.0
69745,0.0,0.0,0.0,0.0,5.0,15.0,20.0,5.0
69746,0.0,0.0,0.0,0.0,0.0,25.0,10.0,30.0
69747,0.0,0.0,0.0,0.0,5.0,25.0,15.0,25.0
69748,0.0,0.0,0.0,0.0,5.0,15.0,25.0,10.0
69749,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0
69750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
69758,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69759,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
69760,0.0,0.0,0.0,0.0,0.0,20.0,5.0,10.0
69761,0.0,0.0,0.0,0.0,0.0,15.0,5.0,20.0
69762,0.0,0.0,5.0,0.0,5.0,10.0,0.0,0.0
69763,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
69764,0.0,0.0,0.0,0.0,0.0,15.0,5.0,15.0
69765,0.0,0.0,0.0,0.0,5.0,50.0,0.0,55.0
69766,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
69767,0.0,0.0,0.0,0.0,0.0,25.0,0.0,20.0
69769,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0
69770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69771,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
69772,0.0,0.0,0.0,0.0,10.0,25.0,5.0,0.0
69773,0.0,0.0,0.0,0.0,10.0,25.0,0.0,10.0
69774,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
69775,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
69776,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
69777,0.0,0.0,0.0,0.0,5.0,10.0,0.0,5.0
70455,0.0,0.0,0.0,0.0,10.0,5.0,0.0,30.0
70457,0.0,0.0,0.0,0.0,5.0,25.0,5.0,25.0
70458,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
70459,0.0,0.0,0.0,0.0,0.0,15.0,5.0,25.0
70460,0.0,0.0,0.0,0.0,0.0,35.0,10.0,60.0
70461,0.0,0.0,0.0,0.0,0.0,30.0,0.0,70.0
70462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
70463,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
70465,0.0,0.0,0.0,0.0,5.0,10.0,5.0,5.0
70467,0.0,5.0,0.0,0.0,5.0,5.0,15.0,20.0
70468,0.0,20.0,0.0,0.0,5.0,35.0,20.0,75.0
70469,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
70471,0.0,0.0,0.0,0.0,0.0,25.0,0.0,30.0
71804,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
71805,0.0,0.0,0.0,0.0,15.0,0.0,5.0,5.0
71806,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0
71807,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
71808,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
71811,0.0,10.0,0.0,0.0,25.0,130.0,140.0,80.0
71812,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
