segment_id,total_feminicide,total_homicide,total_felony_murder,total_bodily_harm,total_theft_cellphone,total_armed_robbery_cellphone,total_theft_auto,total_armed_robbery_auto
113175,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
113177,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
113178,0.0,0.0,0.0,0.0,0.0,35.0,0.0,10.0
113180,0.0,0.0,0.0,0.0,10.0,35.0,5.0,25.0
113181,0.0,0.0,0.0,0.0,5.0,5.0,0.0,20.0
113183,0.0,0.0,0.0,0.0,10.0,30.0,5.0,30.0
113184,0.0,0.0,0.0,0.0,10.0,20.0,5.0,10.0
113186,0.0,0.0,0.0,0.0,25.0,65.0,20.0,90.0
113187,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
113188,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
116396,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
116397,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
116398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
116399,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
116400,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
116404,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
116406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
116407,0.0,0.0,0.0,0.0,5.0,70.0,10.0,30.0
116408,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
116410,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
116411,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
116412,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
116413,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0
116419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
116420,0.0,0.0,0.0,0.0,0.0,5.0,5.0,25.0
116421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
116422,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
116424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
116426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
116427,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
116429,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
116430,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
116431,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
116435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
120528,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
120532,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
120535,0.0,0.0,0.0,0.0,0.0,25.0,0.0,10.0
120539,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
120573,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
120577,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
129861,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
129862,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
129863,0.0,0.0,0.0,0.0,5.0,30.0,15.0,10.0
129864,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
129865,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0
129874,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
129875,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
129876,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
129877,0.0,0.0,0.0,0.0,5.0,15.0,5.0,10.0
129878,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
129879,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
129880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
129881,0.0,0.0,0.0,0.0,0.0,15.0,0.0,30.0
129892,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
129897,0.0,15.0,0.0,0.0,20.0,90.0,5.0,100.0
129898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
129905,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
143791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
143796,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
143797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
143799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
143801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
145270,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
163986,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
163988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
163994,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0
163995,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
163998,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
165604,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
165606,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
165610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
165612,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
165613,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
165614,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
165615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
165616,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
165617,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
165619,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0
165626,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
165636,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
165638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
165641,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
165643,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
165645,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
165647,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
165653,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
165654,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
165655,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
165656,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
165658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
165673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
165677,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
165691,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
165693,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0
165696,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
166474,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
166976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
167011,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
167070,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
167072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
167073,0.0,0.0,0.0,0.0,0.0,15.0,5.0,10.0
167703,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
167705,0.0,0.0,0.0,0.0,0.0,15.0,5.0,30.0
167786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
167839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
167848,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
167849,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
167878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
167879,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
167880,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
167889,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
167900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
167904,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
167924,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
167926,0.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0
167929,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
167933,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
167934,0.0,0.0,0.0,0.0,5.0,10.0,0.0,15.0
167938,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
167951,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
167969,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
171143,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
171145,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
171148,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
171150,0.0,0.0,0.0,0.0,15.0,25.0,0.0,10.0
171151,0.0,0.0,0.0,0.0,10.0,10.0,5.0,10.0
171152,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
171153,0.0,0.0,0.0,0.0,20.0,10.0,5.0,0.0
171154,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0
171155,0.0,0.0,0.0,0.0,30.0,75.0,40.0,25.0
171156,0.0,0.0,0.0,0.0,5.0,10.0,5.0,10.0
171157,0.0,0.0,0.0,0.0,25.0,125.0,5.0,65.0
171158,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
171160,0.0,0.0,0.0,0.0,0.0,25.0,15.0,25.0
171162,0.0,0.0,0.0,0.0,20.0,10.0,5.0,5.0
171163,0.0,0.0,0.0,0.0,20.0,55.0,15.0,45.0
171164,0.0,0.0,0.0,0.0,10.0,20.0,0.0,5.0
171165,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
171166,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
171169,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
171170,0.0,0.0,0.0,0.0,0.0,35.0,5.0,20.0
171171,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
171178,0.0,0.0,0.0,0.0,0.0,25.0,5.0,20.0
171179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
171180,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
171181,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
171182,0.0,0.0,0.0,0.0,0.0,5.0,10.0,15.0
171183,0.0,0.0,0.0,0.0,5.0,10.0,5.0,0.0
171184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
171186,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
171187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
171188,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
179675,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
179676,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
179698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
179721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
179774,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
179778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
179784,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
179786,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
179787,0.0,0.0,0.0,0.0,0.0,30.0,10.0,40.0
179788,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
179789,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
179790,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0
179791,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
179792,0.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0
179793,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
179794,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
179795,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0
181588,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
181589,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
181600,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
181608,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
181627,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
181683,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
181690,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
181691,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
181692,0.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0
181693,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
181696,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
181699,0.0,0.0,0.0,0.0,5.0,5.0,5.0,10.0
181700,0.0,0.0,0.0,0.0,5.0,10.0,5.0,20.0
181701,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
181703,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
181706,0.0,0.0,0.0,0.0,15.0,60.0,15.0,50.0
181709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
181710,0.0,0.0,0.0,0.0,5.0,15.0,0.0,10.0
181717,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
181718,0.0,0.0,0.0,0.0,0.0,25.0,5.0,5.0
181719,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
181720,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0
181721,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
181722,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
181723,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
181724,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
181725,0.0,5.0,0.0,0.0,5.0,35.0,0.0,5.0
181726,0.0,5.0,0.0,0.0,20.0,35.0,0.0,60.0
181745,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
181747,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
181748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
181749,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0
181751,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
181752,0.0,0.0,0.0,0.0,0.0,30.0,0.0,5.0
181753,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
181754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
181755,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
181756,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
183316,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
183317,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
183319,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
183322,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
183330,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
183336,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
183338,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
183340,0.0,0.0,0.0,0.0,20.0,75.0,0.0,20.0
183342,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
183343,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0
183344,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
183346,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
183348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
183349,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
187977,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
188599,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0
188601,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
194828,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
194834,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
194864,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
194865,0.0,0.0,0.0,0.0,0.0,10.0,5.0,5.0
194891,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
194892,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
194893,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0
194896,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
194897,0.0,0.0,0.0,0.0,0.0,25.0,0.0,15.0
194899,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
194900,0.0,0.0,0.0,0.0,0.0,35.0,0.0,20.0
194901,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0
194902,0.0,0.0,0.0,0.0,5.0,25.0,0.0,15.0
194903,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0
194904,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
194905,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
194906,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
194907,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
194908,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
194909,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
194912,0.0,0.0,0.0,0.0,0.0,35.0,0.0,15.0
194913,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
194914,0.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0
194915,0.0,0.0,0.0,0.0,5.0,10.0,5.0,5.0
194916,0.0,0.0,0.0,0.0,20.0,25.0,5.0,15.0
194918,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0
194919,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
194920,0.0,0.0,0.0,0.0,0.0,30.0,0.0,15.0
194921,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0
194922,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
194923,0.0,0.0,0.0,0.0,5.0,15.0,0.0,15.0
194924,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
194926,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
194927,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.0
194928,0.0,0.0,0.0,0.0,5.0,20.0,0.0,20.0
194930,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
196474,0.0,0.0,0.0,0.0,10.0,10.0,0.0,15.0
196476,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
199683,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
199684,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
200037,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
200047,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
200048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
200742,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
200749,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
200750,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
200754,0.0,0.0,0.0,0.0,10.0,80.0,0.0,60.0
201083,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
201092,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
201094,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
201096,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
202000,0.0,0.0,0.0,0.0,0.0,15.0,10.0,15.0
202088,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
202089,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
212373,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
212384,0.0,0.0,0.0,0.0,0.0,45.0,0.0,25.0
212385,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
212386,0.0,0.0,0.0,0.0,10.0,0.0,10.0,15.0
212387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
212388,0.0,0.0,0.0,0.0,0.0,20.0,5.0,20.0
212389,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
212390,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
212927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
212928,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0
212931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
212934,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
212935,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
212937,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
212940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
212941,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
212955,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
212956,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
212957,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
212958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
212959,0.0,0.0,0.0,0.0,40.0,275.0,25.0,190.0
212985,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
212987,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0
213004,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
213005,0.0,0.0,0.0,0.0,0.0,35.0,5.0,35.0
213013,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
213016,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0
213642,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
214224,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
214378,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
214758,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
214765,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
215320,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
215321,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
215556,0.0,5.0,0.0,0.0,5.0,15.0,0.0,5.0
215558,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
215559,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
215560,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
215563,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
216462,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
216463,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
216464,0.0,0.0,0.0,0.0,0.0,15.0,0.0,15.0
216465,0.0,0.0,0.0,0.0,0.0,15.0,5.0,20.0
216466,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
216467,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
216468,0.0,0.0,0.0,0.0,5.0,10.0,5.0,5.0
216470,0.0,0.0,0.0,0.0,5.0,10.0,5.0,20.0
2191,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
2192,0.0,0.0,0.0,0.0,10.0,15.0,0.0,5.0
2193,0.0,0.0,0.0,0.0,10.0,35.0,20.0,30.0
2194,0.0,0.0,0.0,0.0,5.0,10.0,5.0,5.0
220584,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0
220645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
220647,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
221456,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0
221457,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.0
221458,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
221462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
221463,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0
221729,0.0,0.0,0.0,0.0,5.0,15.0,5.0,15.0
226950,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
67083,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
67084,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0
67085,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67086,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
67087,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67089,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
67090,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67091,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
67092,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0
67093,0.0,0.0,0.0,0.0,0.0,5.0,15.0,5.0
67094,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0
67095,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
67096,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67099,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
67100,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67102,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
67104,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67105,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0
67106,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0
67107,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
67114,0.0,0.0,0.0,0.0,0.0,15.0,0.0,10.0
67115,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67116,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
67130,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0
67131,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
67133,0.0,0.0,0.0,0.0,0.0,10.0,5.0,10.0
67134,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
